,title_id,title,start_year,rating,votes
395,tt14910946,Emicida: AmarElo - Live in São Paulo,2021,7.5,43
396,tt9899340,Her Private Life,2019,7.7,3825
397,tt7240536,Lift Like a Girl,2020,7.8,212
398,tt13136084,My Amanda,2021,5.6,303
399,tt10062292,Never Have I Ever,2020,7.8,45871
400,tt12161178,Never Have I Ever,2020,6.8,13
401,tt10955204,Never Have I Ever,2020,7.6,12
402,tt15016590,Never Have I Ever,2021,5.6,15
403,tt0423294,Surf's Up,2007,6.7,78253
404,tt1051265,Surf's Up,2007,6.3,359
405,tt10077998,The Unknown Saint,2019,6.5,1114
406,tt5795282,This Changes Everything,2018,7.6,1545
407,tt12877640,A Classic Horror Story,2021,5.7,17105
408,tt8368408,Gunpowder Milkshake,2021,6.0,41776
409,tt14865290,Heist,2021,6.8,1731
410,tt15787104,Heist,2021,8.0,258
411,tt14398500,My Unorthodox Life,2021,5.5,1192
412,tt14880310,Private Network: Who Killed Manuel Buendía?,2021,6.8,221
413,tt11991786,The Guide to the Perfect Family,2021,6.4,1654
414,tt4465572,American Woman,2018,6.8,6599
415,tt5910786,American Woman,2018,6.2,1337
416,tt9109492,American Woman,2019,5.0,298
417,tt15149712,Day of Destiny,2021,5.0,41
418,tt13351440,Ridley Jones,2021,4.5,227
419,tt12615654,Born to Play,2020,6.6,66
420,tt4986432,American Ultra,2015,7.5,42
421,tt3316948,American Ultra,2015,6.1,90963
422,tt7233678,American Ultra,2015,7.0,6
423,tt9849210,Biohackers,2020,6.8,9577
424,tt13540496,Finding Hubby,2020,4.8,20
425,tt14832996,How to Become a Tyrant,2021,7.4,8331
426,tt13067004,Last Summer,2021,6.3,2822
427,tt14880280,Lee Su-geun: The Sense Coach,2021,4.1,38
428,tt14403532,Lethal Love,2021,4.4,226
429,tt5667196,Ratchet and Clank,2016,6.9,18
430,tt12626014,The Cook of Castamar,2021,7.4,3733
431,tt6225842,Back to Q82,2017,6.0,101
432,tt14856998,Elize Matsunaga: Once Upon a Crime,2021,5.9,2129
433,tt4549940,Home Again,2016,7.2,4812
434,tt5218462,Home Again,2016,8.8,1868
435,tt7347670,Home Again,2017,6.7,7
436,tt5696346,Home Again,2016,8.8,15
437,tt5719700,Home Again,2017,5.8,32074
438,tt4799066,Midnight Sun,2018,6.5,30347
439,tt3164256,Rock the Kasbah,2015,5.5,12121
440,tt1430612,Brick Mansions,2014,5.6,42251
441,tt14818454,Cat People,2021,6.4,275
442,tt13275528,Dogs,2021,7.4,78
443,tt12885524,Dogs,2020,8.4,5
444,tt15963894,Dogs,2021,7.8,123
445,tt15184516,Dogs,2021,7.8,164
446,tt7601480,Major Grom: Plague Doctor,2021,6.3,11809
447,tt12424356,Mama Drama,2020,6.3,8
