,title_id,title,start_year,rating,votes
418,tt0080907,The Hunter,1980,6.2,6126
419,tt8207552,The Pier,2018,8.4,5
420,tt0120863,The Thin Red Line,1998,7.6,185767
421,tt1028713,The Thin Red Line,1998,7.7,19
422,tt1524575,The Vatican Tapes,2015,4.8,20028
423,tt0103112,Toy Soldiers,1991,6.6,22970
424,tt2359546,Transcendence,2014,7.5,16
425,tt2209764,Transcendence,2014,6.2,227409
426,tt0328589,Under the Tuscan Sun,2003,6.7,52449
427,tt1322240,Watchmen,2008,8.6,3209
428,tt1799690,Watchmen,2009,4.8,11
429,tt0409459,Watchmen,2009,7.6,542737
430,tt4283892,Chasing Trane: The John Coltrane Documentary,2016,7.3,2310
431,tt12163074,The Resort,2021,3.1,2533
432,tt7543058,Best Summer Ever,2020,5.1,133
433,tt1249208,Celebrity Family Feud,2008,6.3,1158
434,tt1959547,The Artist,2011,8.6,7
435,tt1825978,The Artist,2011,7.1,10
436,tt1655442,The Artist,2011,7.9,240010
437,tt10375972,The Good Traitor,2020,6.4,984
438,tt14126234,100 Foot Wave,2021,8.1,1636
439,tt8420184,The Last Dance,2020,9.1,112679
440,tt12204442,The Last Dance,2020,10.0,5
441,tt11829828,The Last Dance,2020,8.7,147
442,tt10945134,The Last Dance,2019,3.9,12
443,tt11761176,Power Book III: Raising Kanan,2021,7.4,3390
444,tt10681614,The Deceived,2020,5.8,1494
445,tt2920540,"20,000 Days on Earth",2014,7.4,11452
446,tt2375574,A Field in England,2013,6.2,12651
447,tt12306692,American Horror Stories,2021,6.1,15850
448,tt3139538,Amira & Sam,2014,6.2,2623
449,tt1954315,Borgman,2013,6.7,17704
450,tt2389182,Cheap Thrills,2013,6.7,19128
451,tt11081050,Enforcement,2020,6.5,5663
452,tt8765580,Exit Plan,2019,5.0,1581
453,tt4768794,I Declare War,2014,4.7,18
454,tt2027140,Mood Indigo,2013,6.5,15971
455,tt2299842,Pieta,2012,7.1,14564
456,tt3551954,Raiders!: The Story of the Greatest Fan Film Ever Made,2015,6.9,2185
457,tt14642342,Sonny Boy,2021,7.6,956
458,tt2375605,The Act of Killing,2012,8.2,37799
459,tt12550060,The Complex: Lockdown,2020,3.8,312
460,tt1821641,The Congress,2013,6.4,18641
461,tt2935564,The Connection,2014,7.1,10783
462,tt3856972,The Connection,2014,7.9,47
463,tt1296373,The FP,2011,5.4,1744
464,tt2488778,The Keeping Room,2014,6.0,7058
465,tt8069682,Backyard Builds,2017,8.3,83
466,tt11343400,Cleopatra in Space,2019,6.3,190
467,tt6806420,Save My Reno,2017,7.3,35
468,tt2932536,47 Meters Down,2017,5.6,54262
469,tt7249094,47 Meters Down,2017,6.2,10
470,tt3797512,Barb and Star Go to Vista Del Mar,2021,6.3,16936
471,tt7018644,Grown-ish,2018,6.3,5443
472,tt2294677,In a World...,2013,6.6,32004
473,tt8430356,This Way Up,2019,7.8,6271
474,tt1091909,Murdoch Mysteries,2008,8.2,13872
475,tt0273855,My Wife and Kids,2001,6.8,27455
476,tt5093026,Papillon,2017,7.2,73268
477,tt10779084,Red Penguins,2019,6.8,616
478,tt7136918,Home to Win,2016,5.6,19
479,tt9382172,Dreamcatcher,2021,2.5,708
480,tt13399402,How a Realist Hero Rebuilt the Kingdom,2021,7.1,1148
481,tt13256496,More Than Friends,2020,8.4,17
482,tt12879170,More Than Friends,2020,6.7,364
483,tt1086064,Bill & Ted Face the Music,2020,5.9,45282
484,tt13001168,Bill & Ted Face the Music,2020,6.3,13
485,tt12967802,Bill & Ted Face the Music,2020,7.1,32
